source,target,type,value
"Eine Situation kann traumatisch wirken, wenn eine Person einer schwerwiegenden Bedrohung ausgesetzt ist und gleichzeitig erlebt, dass Kampf- oder Fluchtversuche ins Leere laufen. Entscheidend ist nicht nur das objektive Ereignis selbst, sondern ob die Situation die subjektiv verfügbaren Bewältigungsmöglichkeiten deutlich übersteigt und in der Folge Gefühle von, Hilflosigkeit oder Ausgeliefertsein auslöst. Das Erlebte kann dadurch das Vertrauen in Sicherheit, in andere Menschen oder in die eigene Handlungsfähigkeit nachhaltig erschüttern, und so das komplette Selbst- und Weltverständnis verändern. Ob ein traumatisches Ereignis tatsächlich zu einem psychischen Traumatisierung führt, bzw, ob oder wie gut man sich erholt hängt auch von der persönlichen Lebensgeschichte und Schutzfaktoren, wie Sicherheit und Vorhersehbarkeit spendenden sozialen Beziehungen und Lebensumständen vor und nach dem Schockerlebnis der traumatischen Situation ab. ”",knowledge,HAS_COMPETENCE,knowledge
"Eine Situation kann traumatisch wirken, wenn eine Person einer schwerwiegenden Bedrohung ausgesetzt ist und gleichzeitig erlebt, dass Kampf- oder Fluchtversuche ins Leere laufen. Entscheidend ist nicht nur das objektive Ereignis selbst, sondern ob die Situation die subjektiv verfügbaren Bewältigungsmöglichkeiten deutlich übersteigt und in der Folge Gefühle von, Hilflosigkeit oder Ausgeliefertsein auslöst. Das Erlebte kann dadurch das Vertrauen in Sicherheit, in andere Menschen oder in die eigene Handlungsfähigkeit nachhaltig erschüttern, und so das komplette Selbst- und Weltverständnis verändern. Ob ein traumatisches Ereignis tatsächlich zu einem psychischen Traumatisierung führt, bzw, ob oder wie gut man sich erholt hängt auch von der persönlichen Lebensgeschichte und Schutzfaktoren, wie Sicherheit und Vorhersehbarkeit spendenden sozialen Beziehungen und Lebensumständen vor und nach dem Schockerlebnis der traumatischen Situation ab. ”",high,HAS_GRANULARITY,high
Eine einfache Atemübung,Unknown,HAS_PHASE,Unknown
Eine einfache Atemübung,skill,HAS_COMPETENCE,skill
Eine einfache Atemübung,low,HAS_GRANULARITY,low
Eine hilfreiche Beratung fängt bei uns selbst an!,Coping & Consequences,HAS_PHASE,Coping & Consequences
Eine hilfreiche Beratung fängt bei uns selbst an!,attitude,HAS_COMPETENCE,attitude
Eine hilfreiche Beratung fängt bei uns selbst an!,middle,HAS_GRANULARITY,middle
Eine typische Äußerung,Unknown,HAS_PHASE,Unknown
Eine typische Äußerung,knowledge,HAS_COMPETENCE,knowledge
Eine typische Äußerung,middle,HAS_GRANULARITY,middle
Einfluss der Traumatisierung,Unknown,HAS_PHASE,Unknown
Einfluss der Traumatisierung,attitude,HAS_COMPETENCE,attitude
Einfluss der Traumatisierung,middle,HAS_GRANULARITY,middle
Einführung,Unknown,HAS_PHASE,Unknown
Einführung,knowledge,HAS_COMPETENCE,knowledge
Einführung,high,HAS_GRANULARITY,high
Einführung in psychische Traumatisierung,Unknown,HAS_PHASE,Unknown
Einführung in psychische Traumatisierung,knowledge,HAS_COMPETENCE,knowledge
Einführung in psychische Traumatisierung,high,HAS_GRANULARITY,high
Einführung:,Situative,HAS_PHASE,Situative
Einführung:,knowledge,HAS_COMPETENCE,knowledge
Einführung:,high,HAS_GRANULARITY,high
Einzeltrauma vs. Komplextrauma,Situative,HAS_PHASE,Situative
Einzeltrauma vs. Komplextrauma,knowledge,HAS_COMPETENCE,knowledge
Einzeltrauma vs. Komplextrauma,middle,HAS_GRANULARITY,middle
Ermöglichung einer (korrigierenden) Beziehungserfahrung,Coping & Consequences,HAS_PHASE,Coping & Consequences
Ermöglichung einer (korrigierenden) Beziehungserfahrung,attitude,HAS_COMPETENCE,attitude
Ermöglichung einer (korrigierenden) Beziehungserfahrung,middle,HAS_GRANULARITY,middle
"Erste Phase des Verlaufsmodells (nach G. Fischer, P. Riedesser)",Situative,HAS_PHASE,Situative
"Erste Phase des Verlaufsmodells (nach G. Fischer, P. Riedesser)",knowledge,HAS_COMPETENCE,knowledge
"Erste Phase des Verlaufsmodells (nach G. Fischer, P. Riedesser)",middle,HAS_GRANULARITY,middle
"Es ist ein Unmögliches sich in alltäglichen Situationen der Kultur zu entziehen, denn wir sind ständig Teil davon. Gerade deswegen kann es sich als schwer herausstellen, kulturelle Leistungen bewusst wahrzunehmen.",Unknown,HAS_PHASE,Unknown
"Es ist ein Unmögliches sich in alltäglichen Situationen der Kultur zu entziehen, denn wir sind ständig Teil davon. Gerade deswegen kann es sich als schwer herausstellen, kulturelle Leistungen bewusst wahrzunehmen.",knowledge,HAS_COMPETENCE,knowledge
"Es ist ein Unmögliches sich in alltäglichen Situationen der Kultur zu entziehen, denn wir sind ständig Teil davon. Gerade deswegen kann es sich als schwer herausstellen, kulturelle Leistungen bewusst wahrzunehmen.",middle,HAS_GRANULARITY,middle
FAZIT:,Antecedent,HAS_PHASE,Antecedent
FAZIT:,attitude,HAS_COMPETENCE,attitude
FAZIT:,high,HAS_GRANULARITY,high
Fazit,Coping & Consequences,HAS_PHASE,Coping & Consequences
Fazit,attitude,HAS_COMPETENCE,attitude
Fazit,high,HAS_GRANULARITY,high
Fazit & Ausblick,Coping & Consequences,HAS_PHASE,Coping & Consequences
Fazit & Ausblick,attitude,HAS_COMPETENCE,attitude
Fazit & Ausblick,high,HAS_GRANULARITY,high
"Flucht, Migration und Identität",Antecedent,HAS_PHASE,Antecedent
"Flucht, Migration und Identität",knowledge,HAS_COMPETENCE,knowledge
"Flucht, Migration und Identität",middle,HAS_GRANULARITY,middle
Folgen der Durchlässigkeit der Grenzen (Kogan 2009),Unknown,HAS_PHASE,Unknown
Folgen der Durchlässigkeit der Grenzen (Kogan 2009),attitude,HAS_COMPETENCE,attitude
Folgen der Durchlässigkeit der Grenzen (Kogan 2009),middle,HAS_GRANULARITY,middle
Folgen für die Kinder,Unknown,HAS_PHASE,Unknown
Folgen für die Kinder,knowledge,HAS_COMPETENCE,knowledge
Folgen für die Kinder,middle,HAS_GRANULARITY,middle
Formen geschlechtsspezifischer GewaltSexualisierte Gewalt:,Situative,HAS_PHASE,Situative
Formen geschlechtsspezifischer GewaltSexualisierte Gewalt:,knowledge,HAS_COMPETENCE,knowledge
Formen geschlechtsspezifischer GewaltSexualisierte Gewalt:,middle,HAS_GRANULARITY,middle
Fragen ???,Unknown,HAS_PHASE,Unknown
Fragen ???,knowledge,HAS_COMPETENCE,knowledge
Fragen ???,middle,HAS_GRANULARITY,middle
Frühe Phase – Symptomkontrolle,Coping & Consequences,HAS_PHASE,Coping & Consequences
Frühe Phase – Symptomkontrolle,skill,HAS_COMPETENCE,skill
Frühe Phase – Symptomkontrolle,middle,HAS_GRANULARITY,middle
Fördern positiver Erfahrungen,Unknown,HAS_PHASE,Unknown
Fördern positiver Erfahrungen,knowledge,HAS_COMPETENCE,knowledge
Fördern positiver Erfahrungen,middle,HAS_GRANULARITY,middle
Förderung von Integration (statt Separation oder Assimilierung),Unknown,HAS_PHASE,Unknown
Förderung von Integration (statt Separation oder Assimilierung),attitude,HAS_COMPETENCE,attitude
Förderung von Integration (statt Separation oder Assimilierung),middle,HAS_GRANULARITY,middle
GELINGENDE ZUSAMMENARBEIT MIT DOLMETSCHER:INNEN,Coping & Consequences,HAS_PHASE,Coping & Consequences
GELINGENDE ZUSAMMENARBEIT MIT DOLMETSCHER:INNEN,knowledge,HAS_COMPETENCE,knowledge
GELINGENDE ZUSAMMENARBEIT MIT DOLMETSCHER:INNEN,middle,HAS_GRANULARITY,middle
GLIEDERUNG,Coping & Consequences,HAS_PHASE,Coping & Consequences
GLIEDERUNG,skill,HAS_COMPETENCE,skill
GLIEDERUNG,high,HAS_GRANULARITY,high
GLIEDERUNG:,Antecedent,HAS_PHASE,Antecedent
GLIEDERUNG:,attitude,HAS_COMPETENCE,attitude
GLIEDERUNG:,high,HAS_GRANULARITY,high
Geflüchtete und Trauma,Unknown,HAS_PHASE,Unknown
Geflüchtete und Trauma,knowledge,HAS_COMPETENCE,knowledge
Geflüchtete und Trauma,middle,HAS_GRANULARITY,middle
Gegenstand,Coping & Consequences,HAS_PHASE,Coping & Consequences
Gegenstand,knowledge,HAS_COMPETENCE,knowledge
Gegenstand,middle,HAS_GRANULARITY,middle
Gegenübertragung als Erkenntnisweg,Unknown,HAS_PHASE,Unknown
Gegenübertragung als Erkenntnisweg,attitude,HAS_COMPETENCE,attitude
Gegenübertragung als Erkenntnisweg,middle,HAS_GRANULARITY,middle
Gegenübertragung im engeren Sinn,Coping & Consequences,HAS_PHASE,Coping & Consequences
Gegenübertragung im engeren Sinn,attitude,HAS_COMPETENCE,attitude
Gegenübertragung im engeren Sinn,middle,HAS_GRANULARITY,middle
"Gemeinschaftsbasierte Gewalt, Rassismus & psychosoziale Unterstützung",Situative,HAS_PHASE,Situative
"Gemeinschaftsbasierte Gewalt, Rassismus & psychosoziale Unterstützung",knowledge,HAS_COMPETENCE,knowledge
"Gemeinschaftsbasierte Gewalt, Rassismus & psychosoziale Unterstützung",middle,HAS_GRANULARITY,middle
Geschlechtsspezifische Gewalt (GBV) & Flucht,Situative,HAS_PHASE,Situative
Geschlechtsspezifische Gewalt (GBV) & Flucht,knowledge,HAS_COMPETENCE,knowledge
Geschlechtsspezifische Gewalt (GBV) & Flucht,middle,HAS_GRANULARITY,middle
Gewaltbiografie:Frühe Gefährdung,Coping & Consequences,HAS_PHASE,Coping & Consequences
Gewaltbiografie:Frühe Gefährdung,knowledge,HAS_COMPETENCE,knowledge
Gewaltbiografie:Frühe Gefährdung,middle,HAS_GRANULARITY,middle
Gliederung,Antecedent,HAS_PHASE,Antecedent
Gliederung,attitude,HAS_COMPETENCE,attitude
Gliederung,high,HAS_GRANULARITY,high
Gliederung:,Coping & Consequences,HAS_PHASE,Coping & Consequences
Gliederung:,attitude,HAS_COMPETENCE,attitude
Gliederung:,high,HAS_GRANULARITY,high
Grounding,Coping & Consequences,HAS_PHASE,Coping & Consequences
Grounding,skill,HAS_COMPETENCE,skill
Grounding,middle,HAS_GRANULARITY,middle
Grundlagen der Traumaheilung – der Weg zurück ins Leben,Coping & Consequences,HAS_PHASE,Coping & Consequences
Grundlagen der Traumaheilung – der Weg zurück ins Leben,skill,HAS_COMPETENCE,skill
Grundlagen der Traumaheilung – der Weg zurück ins Leben,high,HAS_GRANULARITY,high
HERAUSFORDERUNGEN IN DER ZUSAMMENARBEIT,Coping & Consequences,HAS_PHASE,Coping & Consequences
HERAUSFORDERUNGEN IN DER ZUSAMMENARBEIT,knowledge,HAS_COMPETENCE,knowledge
HERAUSFORDERUNGEN IN DER ZUSAMMENARBEIT,middle,HAS_GRANULARITY,middle
Haltung und Symptomverständnis,Coping & Consequences,HAS_PHASE,Coping & Consequences
Haltung und Symptomverständnis,attitude,HAS_COMPETENCE,attitude
Haltung und Symptomverständnis,middle,HAS_GRANULARITY,middle
Handlungsmöglichkeiten für Helfende,Situative,HAS_PHASE,Situative
Handlungsmöglichkeiten für Helfende,attitude,HAS_COMPETENCE,attitude
Handlungsmöglichkeiten für Helfende,middle,HAS_GRANULARITY,middle
"Handlungsspielräume nach dem Konzept der Lebenslagen (Glatzer und Hübinger, 1990)",Unknown,HAS_PHASE,Unknown
"Handlungsspielräume nach dem Konzept der Lebenslagen (Glatzer und Hübinger, 1990)",knowledge,HAS_COMPETENCE,knowledge
"Handlungsspielräume nach dem Konzept der Lebenslagen (Glatzer und Hübinger, 1990)",middle,HAS_GRANULARITY,middle
Hauptunterschiede,Unknown,HAS_PHASE,Unknown
Hauptunterschiede,knowledge,HAS_COMPETENCE,knowledge
Hauptunterschiede,middle,HAS_GRANULARITY,middle
Hilfreich bei der Verarbeitung von traumatischen Erfahrungen wirken z.B. :,Coping & Consequences,HAS_PHASE,Coping & Consequences
Hilfreich bei der Verarbeitung von traumatischen Erfahrungen wirken z.B. :,attitude,HAS_COMPETENCE,attitude
Hilfreich bei der Verarbeitung von traumatischen Erfahrungen wirken z.B. :,middle,HAS_GRANULARITY,middle
Hintergründe der Flucht von UMF,Coping & Consequences,HAS_PHASE,Coping & Consequences
Hintergründe der Flucht von UMF,knowledge,HAS_COMPETENCE,knowledge
Hintergründe der Flucht von UMF,middle,HAS_GRANULARITY,middle
"Hinweis:	Alles was gut tut, ist erst einmal prinzipiell in Ordnung, aber oft sind diese sehr spontanen Impulse längerfristig mit Nebenwirkungen verbunden und werden deshalb auf Dauer ein Don´t …",Unknown,HAS_PHASE,Unknown
"Hinweis:	Alles was gut tut, ist erst einmal prinzipiell in Ordnung, aber oft sind diese sehr spontanen Impulse längerfristig mit Nebenwirkungen verbunden und werden deshalb auf Dauer ein Don´t …",skill,HAS_COMPETENCE,skill
"Hinweis:	Alles was gut tut, ist erst einmal prinzipiell in Ordnung, aber oft sind diese sehr spontanen Impulse längerfristig mit Nebenwirkungen verbunden und werden deshalb auf Dauer ein Don´t …",middle,HAS_GRANULARITY,middle
Hochstuhltechnik,Coping & Consequences,HAS_PHASE,Coping & Consequences
Hochstuhltechnik,skill,HAS_COMPETENCE,skill
Hochstuhltechnik,low,HAS_GRANULARITY,low
Hyperventilation,Coping & Consequences,HAS_PHASE,Coping & Consequences
Hyperventilation,knowledge,HAS_COMPETENCE,knowledge
Hyperventilation,middle,HAS_GRANULARITY,middle
Häufige Übertragungs-Gegenübertragungsaspekte,Unknown,HAS_PHASE,Unknown
Häufige Übertragungs-Gegenübertragungsaspekte,attitude,HAS_COMPETENCE,attitude
Häufige Übertragungs-Gegenübertragungsaspekte,middle,HAS_GRANULARITY,middle
IDENTITÄTSVERLUST DURCH FLUCHT & MIGRATION,Antecedent,HAS_PHASE,Antecedent
IDENTITÄTSVERLUST DURCH FLUCHT & MIGRATION,knowledge,HAS_COMPETENCE,knowledge
IDENTITÄTSVERLUST DURCH FLUCHT & MIGRATION,middle,HAS_GRANULARITY,middle
INHALTSVERZEICHNIS,Coping & Consequences,HAS_PHASE,Coping & Consequences
INHALTSVERZEICHNIS,knowledge,HAS_COMPETENCE,knowledge
INHALTSVERZEICHNIS,high,HAS_GRANULARITY,high
Institut für Trauma-Bearbeitung und Weiterbildung,Unknown,HAS_PHASE,Unknown
Institut für Trauma-Bearbeitung und Weiterbildung,knowledge,HAS_COMPETENCE,knowledge
Institut für Trauma-Bearbeitung und Weiterbildung,middle,HAS_GRANULARITY,middle
Institut für Traumabearbeitung und Weiterbildung Frankfurt,Unknown,HAS_PHASE,Unknown
Institut für Traumabearbeitung und Weiterbildung Frankfurt,knowledge,HAS_COMPETENCE,knowledge
Institut für Traumabearbeitung und Weiterbildung Frankfurt,middle,HAS_GRANULARITY,middle
"Interkulturelle Kompetenz (Sue und Sue, 2013)",Unknown,HAS_PHASE,Unknown
"Interkulturelle Kompetenz (Sue und Sue, 2013)",knowledge,HAS_COMPETENCE,knowledge
"Interkulturelle Kompetenz (Sue und Sue, 2013)",middle,HAS_GRANULARITY,middle
Intervention,Coping & Consequences,HAS_PHASE,Coping & Consequences
Intervention,skill,HAS_COMPETENCE,skill
Intervention,middle,HAS_GRANULARITY,middle
Interventionen,Coping & Consequences,HAS_PHASE,Coping & Consequences
Interventionen,skill,HAS_COMPETENCE,skill
Interventionen,middle,HAS_GRANULARITY,middle
KOMPLEXE TRAUMATISIERUNG & LANGZEITFOLGEN,Unknown,HAS_PHASE,Unknown
KOMPLEXE TRAUMATISIERUNG & LANGZEITFOLGEN,knowledge,HAS_COMPETENCE,knowledge
KOMPLEXE TRAUMATISIERUNG & LANGZEITFOLGEN,middle,HAS_GRANULARITY,middle
KULTURELLE TABUS – SENSIBLE THEMEN,Situative,HAS_PHASE,Situative
KULTURELLE TABUS – SENSIBLE THEMEN,attitude,HAS_COMPETENCE,attitude
KULTURELLE TABUS – SENSIBLE THEMEN,middle,HAS_GRANULARITY,middle
KULTURSENSIBLE HALTUNG & PRAKTISCHE TIPPS,Unknown,HAS_PHASE,Unknown
KULTURSENSIBLE HALTUNG & PRAKTISCHE TIPPS,attitude,HAS_COMPETENCE,attitude
KULTURSENSIBLE HALTUNG & PRAKTISCHE TIPPS,middle,HAS_GRANULARITY,middle
Kampf,Situative,HAS_PHASE,Situative
Kampf,knowledge,HAS_COMPETENCE,knowledge
Kampf,middle,HAS_GRANULARITY,middle
Komplexe PTBS nach J.L. Herman (1992),Coping & Consequences,HAS_PHASE,Coping & Consequences
Komplexe PTBS nach J.L. Herman (1992),knowledge,HAS_COMPETENCE,knowledge
Komplexe PTBS nach J.L. Herman (1992),middle,HAS_GRANULARITY,middle
Komplexes Trauma – frühe und tiefe Wunden,Coping & Consequences,HAS_PHASE,Coping & Consequences
Komplexes Trauma – frühe und tiefe Wunden,knowledge,HAS_COMPETENCE,knowledge
Komplexes Trauma – frühe und tiefe Wunden,middle,HAS_GRANULARITY,middle
Komplextrauma:,Situative,HAS_PHASE,Situative
Komplextrauma:,knowledge,HAS_COMPETENCE,knowledge
Komplextrauma:,middle,HAS_GRANULARITY,middle
Konfliktsensible Unterstützung von Gruppen,Coping & Consequences,HAS_PHASE,Coping & Consequences
Konfliktsensible Unterstützung von Gruppen,attitude,HAS_COMPETENCE,attitude
Konfliktsensible Unterstützung von Gruppen,middle,HAS_GRANULARITY,middle
Konzept der traumatischen Reaktion nach Horowitz,Coping & Consequences,HAS_PHASE,Coping & Consequences
Konzept der traumatischen Reaktion nach Horowitz,knowledge,HAS_COMPETENCE,knowledge
Konzept der traumatischen Reaktion nach Horowitz,middle,HAS_GRANULARITY,middle
Kultur ist ... I,Unknown,HAS_PHASE,Unknown
Kultur ist ... I,knowledge,HAS_COMPETENCE,knowledge
Kultur ist ... I,middle,HAS_GRANULARITY,middle
Kultur ist....,Antecedent,HAS_PHASE,Antecedent
Kultur ist....,knowledge,HAS_COMPETENCE,knowledge
Kultur ist....,middle,HAS_GRANULARITY,middle
Kultur und Exil,Antecedent,HAS_PHASE,Antecedent
Kultur und Exil,knowledge,HAS_COMPETENCE,knowledge
Kultur und Exil,middle,HAS_GRANULARITY,middle
Kulturelle Adoleszenz,Antecedent,HAS_PHASE,Antecedent
Kulturelle Adoleszenz,knowledge,HAS_COMPETENCE,knowledge
Kulturelle Adoleszenz,middle,HAS_GRANULARITY,middle
Lernziele dieses Moduls,Coping & Consequences,HAS_PHASE,Coping & Consequences
Lernziele dieses Moduls,attitude,HAS_COMPETENCE,attitude
Lernziele dieses Moduls,high,HAS_GRANULARITY,high
MIGRATION UND IDENTITÄT,Antecedent,HAS_PHASE,Antecedent
MIGRATION UND IDENTITÄT,knowledge,HAS_COMPETENCE,knowledge
MIGRATION UND IDENTITÄT,middle,HAS_GRANULARITY,middle
Migration,Antecedent,HAS_PHASE,Antecedent
Migration,knowledge,HAS_COMPETENCE,knowledge
Migration,high,HAS_GRANULARITY,high
Multi-Kulti,Unknown,HAS_PHASE,Unknown
Multi-Kulti,knowledge,HAS_COMPETENCE,knowledge
Multi-Kulti,middle,HAS_GRANULARITY,middle
"Nach einem Trauma wird die Welt mit einem auf Gefahr Ausschau haltenden Nervensystem erlebt. Die Energie der Überlebenden richtet sich nun darauf, inneres Chaos zu unterdrücken, was sich in Symptomen wie… ausdrücken kann",Coping & Consequences,HAS_PHASE,Coping & Consequences
"Nach einem Trauma wird die Welt mit einem auf Gefahr Ausschau haltenden Nervensystem erlebt. Die Energie der Überlebenden richtet sich nun darauf, inneres Chaos zu unterdrücken, was sich in Symptomen wie… ausdrücken kann",knowledge,HAS_COMPETENCE,knowledge
"Nach einem Trauma wird die Welt mit einem auf Gefahr Ausschau haltenden Nervensystem erlebt. Die Energie der Überlebenden richtet sich nun darauf, inneres Chaos zu unterdrücken, was sich in Symptomen wie… ausdrücken kann",middle,HAS_GRANULARITY,middle
Neokortex unser “Aussichtspunkt”,Unknown,HAS_PHASE,Unknown
Neokortex unser “Aussichtspunkt”,knowledge,HAS_COMPETENCE,knowledge
Neokortex unser “Aussichtspunkt”,middle,HAS_GRANULARITY,middle
Neuropsychologie des Traumas,Unknown,HAS_PHASE,Unknown
Neuropsychologie des Traumas,knowledge,HAS_COMPETENCE,knowledge
Neuropsychologie des Traumas,middle,HAS_GRANULARITY,middle
Notfallnummern:,Unknown,HAS_PHASE,Unknown
Notfallnummern:,knowledge,HAS_COMPETENCE,knowledge
Notfallnummern:,middle,HAS_GRANULARITY,middle
PHASEN DER MIGRATION,Antecedent,HAS_PHASE,Antecedent
PHASEN DER MIGRATION,knowledge,HAS_COMPETENCE,knowledge
PHASEN DER MIGRATION,middle,HAS_GRANULARITY,middle
POTENTIELL TRAUMATISCHE EREIGNISSE,Unknown,HAS_PHASE,Unknown
POTENTIELL TRAUMATISCHE EREIGNISSE,knowledge,HAS_COMPETENCE,knowledge
POTENTIELL TRAUMATISCHE EREIGNISSE,middle,HAS_GRANULARITY,middle
PRAXISBEISPIELE FÜR KULTURSENSIBLE KOMMUNIKATION,Unknown,HAS_PHASE,Unknown
PRAXISBEISPIELE FÜR KULTURSENSIBLE KOMMUNIKATION,knowledge,HAS_COMPETENCE,knowledge
PRAXISBEISPIELE FÜR KULTURSENSIBLE KOMMUNIKATION,middle,HAS_GRANULARITY,middle
PSYCHOSOZIALE FOLGEN VON IDENTITÄTSVERLUST,Coping & Consequences,HAS_PHASE,Coping & Consequences
PSYCHOSOZIALE FOLGEN VON IDENTITÄTSVERLUST,knowledge,HAS_COMPETENCE,knowledge
PSYCHOSOZIALE FOLGEN VON IDENTITÄTSVERLUST,middle,HAS_GRANULARITY,middle
Paradoxie der traumatischen Situation,Situative,HAS_PHASE,Situative
Paradoxie der traumatischen Situation,knowledge,HAS_COMPETENCE,knowledge
Paradoxie der traumatischen Situation,middle,HAS_GRANULARITY,middle
Phasen der Stabilisierung,Coping & Consequences,HAS_PHASE,Coping & Consequences
Phasen der Stabilisierung,skill,HAS_COMPETENCE,skill
Phasen der Stabilisierung,middle,HAS_GRANULARITY,middle
Phasen des Migrationsprozesses,Antecedent,HAS_PHASE,Antecedent
Phasen des Migrationsprozesses,knowledge,HAS_COMPETENCE,knowledge
Phasen des Migrationsprozesses,middle,HAS_GRANULARITY,middle
Phasenorientierte Therapie,Coping & Consequences,HAS_PHASE,Coping & Consequences
Phasenorientierte Therapie,skill,HAS_COMPETENCE,skill
Phasenorientierte Therapie,middle,HAS_GRANULARITY,middle
Primat der Begegnung,Antecedent,HAS_PHASE,Antecedent
Primat der Begegnung,attitude,HAS_COMPETENCE,attitude
Primat der Begegnung,middle,HAS_GRANULARITY,middle
Prävalenzen:Folgen der Gewalt,Coping & Consequences,HAS_PHASE,Coping & Consequences
Prävalenzen:Folgen der Gewalt,knowledge,HAS_COMPETENCE,knowledge
Prävalenzen:Folgen der Gewalt,middle,HAS_GRANULARITY,middle
Prävention,Unknown,HAS_PHASE,Unknown
Prävention,skill,HAS_COMPETENCE,skill
Prävention,middle,HAS_GRANULARITY,middle
Prävention & Resilienzförderung,Coping & Consequences,HAS_PHASE,Coping & Consequences
Prävention & Resilienzförderung,knowledge,HAS_COMPETENCE,knowledge
Prävention & Resilienzförderung,middle,HAS_GRANULARITY,middle
Psychische Folgen,Unknown,HAS_PHASE,Unknown
Psychische Folgen,knowledge,HAS_COMPETENCE,knowledge
Psychische Folgen,middle,HAS_GRANULARITY,middle
Psychodynamik der Traumatisierung & das Verlaufsmodell nach Fischer,Unknown,HAS_PHASE,Unknown
Psychodynamik der Traumatisierung & das Verlaufsmodell nach Fischer,knowledge,HAS_COMPETENCE,knowledge
Psychodynamik der Traumatisierung & das Verlaufsmodell nach Fischer,middle,HAS_GRANULARITY,middle
Psychoedukation,Coping & Consequences,HAS_PHASE,Coping & Consequences
Psychoedukation,skill,HAS_COMPETENCE,skill
Psychoedukation,middle,HAS_GRANULARITY,middle
Psychohygiene,Coping & Consequences,HAS_PHASE,Coping & Consequences
Psychohygiene,skill,HAS_COMPETENCE,skill
Psychohygiene,middle,HAS_GRANULARITY,middle
"Psychologische Erste Hilfe für Geflüchtete
https://docs.google.com/presentation/d/1V_5iL_pZTNjkazJ3p7-zAzlm44h6FuZ8/edit?slide=id.p12#slide=id.p12",Unknown,HAS_PHASE,Unknown
"Psychologische Erste Hilfe für Geflüchtete
https://docs.google.com/presentation/d/1V_5iL_pZTNjkazJ3p7-zAzlm44h6FuZ8/edit?slide=id.p12#slide=id.p12",knowledge,HAS_COMPETENCE,knowledge
"Psychologische Erste Hilfe für Geflüchtete
https://docs.google.com/presentation/d/1V_5iL_pZTNjkazJ3p7-zAzlm44h6FuZ8/edit?slide=id.p12#slide=id.p12",middle,HAS_GRANULARITY,middle
"Pädagogik der Selbstbemächtigung (Weiß, 2009)",Unknown,HAS_PHASE,Unknown
"Pädagogik der Selbstbemächtigung (Weiß, 2009)",knowledge,HAS_COMPETENCE,knowledge
"Pädagogik der Selbstbemächtigung (Weiß, 2009)",middle,HAS_GRANULARITY,middle
Quellen:,Coping & Consequences,HAS_PHASE,Coping & Consequences
Quellen:,attitude,HAS_COMPETENCE,attitude
Quellen:,middle,HAS_GRANULARITY,middle
Resilienz fördern – innere Stärke entwickeln,Coping & Consequences,HAS_PHASE,Coping & Consequences
Resilienz fördern – innere Stärke entwickeln,knowledge,HAS_COMPETENCE,knowledge
Resilienz fördern – innere Stärke entwickeln,middle,HAS_GRANULARITY,middle
Ressourcen,Coping & Consequences,HAS_PHASE,Coping & Consequences
Ressourcen,knowledge,HAS_COMPETENCE,knowledge
Ressourcen,middle,HAS_GRANULARITY,middle
Ressourcenanker,Coping & Consequences,HAS_PHASE,Coping & Consequences
Ressourcenanker,skill,HAS_COMPETENCE,skill
Ressourcenanker,low,HAS_GRANULARITY,low
SPRACHBARRIEREN & KULTURELLE TABUSSPRACHBARRIEREN – MEHR ALS FEHLENDE WORTE,Coping & Consequences,HAS_PHASE,Coping & Consequences
SPRACHBARRIEREN & KULTURELLE TABUSSPRACHBARRIEREN – MEHR ALS FEHLENDE WORTE,skill,HAS_COMPETENCE,skill
SPRACHBARRIEREN & KULTURELLE TABUSSPRACHBARRIEREN – MEHR ALS FEHLENDE WORTE,middle,HAS_GRANULARITY,middle
STABILISIERUNG - WAS IST DAS?,Coping & Consequences,HAS_PHASE,Coping & Consequences
STABILISIERUNG - WAS IST DAS?,skill,HAS_COMPETENCE,skill
STABILISIERUNG - WAS IST DAS?,high,HAS_GRANULARITY,high
Sandor Ferenczi: Identifikation mit dem Aggressor,Coping & Consequences,HAS_PHASE,Coping & Consequences
Sandor Ferenczi: Identifikation mit dem Aggressor,knowledge,HAS_COMPETENCE,knowledge
Sandor Ferenczi: Identifikation mit dem Aggressor,middle,HAS_GRANULARITY,middle
Schutzkonzepte & psychosoziale Unterstützung,Coping & Consequences,HAS_PHASE,Coping & Consequences
Schutzkonzepte & psychosoziale Unterstützung,skill,HAS_COMPETENCE,skill
Schutzkonzepte & psychosoziale Unterstützung,middle,HAS_GRANULARITY,middle
Schwierigkeiten,Unknown,HAS_PHASE,Unknown
Schwierigkeiten,knowledge,HAS_COMPETENCE,knowledge
Schwierigkeiten,middle,HAS_GRANULARITY,middle
Schützende Faktoren,Unknown,HAS_PHASE,Unknown
Schützende Faktoren,attitude,HAS_COMPETENCE,attitude
Schützende Faktoren,middle,HAS_GRANULARITY,middle
Sicherheit,Unknown,HAS_PHASE,Unknown
Sicherheit,knowledge,HAS_COMPETENCE,knowledge
Sicherheit,middle,HAS_GRANULARITY,middle
Soziale & kollektive Traumaweitergabe,Antecedent,HAS_PHASE,Antecedent
Soziale & kollektive Traumaweitergabe,knowledge,HAS_COMPETENCE,knowledge
Soziale & kollektive Traumaweitergabe,high,HAS_GRANULARITY,high
Spezifische Hintergründe der Flucht von Mädchen und Frauen,Situative,HAS_PHASE,Situative
Spezifische Hintergründe der Flucht von Mädchen und Frauen,knowledge,HAS_COMPETENCE,knowledge
